order_date_full,order_year,order_month,product_category,total_orders,total_customers,state,total_revenue,total_revenue_usd,avg_order_value,avg_order_value_usd,cumulative_revenue_ytd_usd,mom_revenue_change_usd
2018-02-01,2018,02,computers_accessories,43,43,RS,14525.65,4067.18,337.81,94.59,5343.81,2790.55
2018-02-01,2018,02,computers_accessories,39,39,SC,9524.57,2666.88,244.22,68.38,4039.32,1294.43
2018-02-01,2018,02,computers_accessories,4,4,SE,2016.86,564.72,504.21,141.18,711.54,417.91
2018-02-01,2018,02,computers_accessories,312,312,SP,100792.77,28221.98,323.05,90.46,46830.96,9612.99
2018-02-01,2018,02,computers_accessories,4,4,TO,570.98,159.87,142.75,39.97,281.51,38.24
2018-02-01,2018,02,consoles_games,2,2,AL,1225.52,343.15,612.76,171.57,549.95,136.35
2018-02-01,2018,02,consoles_games,1,1,DF,63.0,17.64,63.0,17.64,17.64,
2018-02-01,2018,02,consoles_games,3,3,GO,913.13,255.68,304.38,85.23,255.68,
2018-02-01,2018,02,consoles_games,1,1,MA,738.57,206.8,738.57,206.8,206.8,
2018-02-01,2018,02,consoles_games,2,2,MG,165.22,46.26,82.61,23.13,791.57,-699.05
2018-02-01,2018,02,consoles_games,3,3,PA,918.28,257.12,306.09,85.71,257.12,
2018-02-01,2018,02,consoles_games,2,2,PB,470.01,131.6,235.0,65.8,131.6,
2018-02-01,2018,02,consoles_games,2,2,PR,402.57,112.72,201.28,56.36,259.73,-34.29
2018-02-01,2018,02,consoles_games,6,6,RJ,1584.89,443.77,264.15,73.96,745.2,142.34
2018-02-01,2018,02,consoles_games,1,1,RS,61.01,17.08,61.01,17.08,142.49,-108.33
2018-02-01,2018,02,consoles_games,1,1,SC,116.36,32.58,116.36,32.58,113.38,-48.22
2018-02-01,2018,02,consoles_games,1,1,SE,1368.87,383.28,1368.87,383.28,383.28,
2018-02-01,2018,02,consoles_games,25,25,SP,5063.65,1417.82,202.55,56.71,2311.14,524.5
2018-02-01,2018,02,consoles_games,1,1,TO,113.35,31.74,113.35,31.74,31.74,
2018-02-01,2018,02,construction_tools_construction,1,1,BA,65.79,18.42,65.79,18.42,498.99,-462.14
2018-02-01,2018,02,construction_tools_construction,8,8,MG,3730.1,1044.43,466.26,130.55,1203.27,885.58
2018-02-01,2018,02,construction_tools_construction,3,3,MS,4249.57,1189.88,1416.52,396.63,1189.88,
2018-02-01,2018,02,construction_tools_construction,1,1,PE,216.86,60.72,216.86,60.72,60.72,
2018-02-01,2018,02,construction_tools_construction,2,2,PR,518.14,145.08,259.07,72.54,324.23,-34.08
2018-02-01,2018,02,construction_tools_construction,10,10,RJ,2036.33,570.17,203.63,57.02,1305.61,-165.27
2018-02-01,2018,02,construction_tools_construction,1,1,RN,727.44,203.68,727.44,203.68,402.47,4.9
2018-02-01,2018,02,construction_tools_construction,1,1,RS,571.42,160.0,571.42,160.0,338.93,-18.94
2018-02-01,2018,02,construction_tools_construction,1,1,SC,267.41,74.87,267.41,74.87,74.87,
2018-02-01,2018,02,construction_tools_construction,26,26,SP,3904.56,1093.28,150.18,42.05,2932.03,-745.47
2018-02-01,2018,02,construction_tools_lights,1,1,BA,319.9,89.57,319.9,89.57,89.57,
2018-02-01,2018,02,construction_tools_lights,1,1,PI,394.36,110.42,394.36,110.42,110.42,
2018-02-01,2018,02,construction_tools_lights,2,2,RJ,250.29,70.08,125.15,35.04,70.08,
2018-02-01,2018,02,construction_tools_lights,1,1,RS,1602.25,448.63,1602.25,448.63,448.63,
2018-02-01,2018,02,construction_tools_lights,4,4,SP,2147.82,601.39,536.96,150.35,1473.59,-270.81
2018-02-01,2018,02,construction_tools_safety,1,1,BA,1693.31,474.13,1693.31,474.13,474.13,
2018-02-01,2018,02,construction_tools_safety,3,3,MG,3406.97,953.95,1135.66,317.98,1216.14,691.77
2018-02-01,2018,02,construction_tools_safety,1,1,PR,457.76,128.17,457.76,128.17,128.17,
2018-02-01,2018,02,construction_tools_safety,2,2,SP,823.15,230.48,411.58,115.24,436.22,24.74
2018-02-01,2018,02,cool_stuff,1,1,AM,240.87,67.44,240.87,67.44,67.44,
2018-02-01,2018,02,cool_stuff,8,8,BA,1451.27,406.36,181.41,50.79,999.74,-187.03
2018-02-01,2018,02,cool_stuff,1,1,CE,264.05,73.93,264.05,73.93,326.82,-178.96
2018-02-01,2018,02,cool_stuff,3,3,DF,275.24,77.07,91.75,25.69,227.98,-73.84
2018-02-01,2018,02,cool_stuff,4,4,ES,628.93,176.1,157.23,44.03,1080.6,-728.4
2018-02-01,2018,02,cool_stuff,4,4,GO,560.95,157.07,140.24,39.27,368.53,-54.4
2018-02-01,2018,02,cool_stuff,4,4,MA,1068.87,299.28,267.22,74.82,408.03,190.54
2018-02-01,2018,02,cool_stuff,17,17,MG,3402.39,952.67,200.14,56.04,1962.28,-56.94
2018-02-01,2018,02,cool_stuff,3,3,MT,733.71,205.44,244.57,68.48,323.2,87.68
2018-02-01,2018,02,cool_stuff,3,3,PA,494.5,138.46,164.83,46.15,166.99,109.93
2018-02-01,2018,02,cool_stuff,2,2,PB,489.81,137.15,244.91,68.57,284.28,-9.98
2018-02-01,2018,02,cool_stuff,9,9,PE,1916.37,536.58,212.93,59.62,683.15,390.02
2018-02-01,2018,02,cool_stuff,8,8,PR,1400.11,392.03,175.01,49.0,1189.01,-404.95
2018-02-01,2018,02,cool_stuff,20,20,RJ,3997.98,1119.43,199.9,55.97,3605.35,-1366.48
2018-02-01,2018,02,cool_stuff,2,2,RN,590.33,165.29,295.16,82.65,299.57,31.01
2018-02-01,2018,02,cool_stuff,11,11,RS,1776.2,497.34,161.47,45.21,1345.56,-350.88
2018-02-01,2018,02,cool_stuff,8,8,SC,1315.87,368.44,164.48,46.06,1029.12,-292.23
2018-02-01,2018,02,cool_stuff,73,73,SP,16392.71,4589.96,224.56,62.88,9088.07,91.85
2018-02-01,2018,02,cool_stuff,1,1,TO,174.4,48.83,174.4,48.83,48.83,
2018-02-01,2018,02,costruction_tools_garden,1,1,BA,163.75,45.85,163.75,45.85,88.17,3.53
2018-02-01,2018,02,costruction_tools_garden,1,1,GO,49.11,13.75,49.11,13.75,61.74,-34.24
2018-02-01,2018,02,costruction_tools_garden,4,4,MG,639.22,178.98,159.81,44.75,178.98,
2018-02-01,2018,02,costruction_tools_garden,1,1,RJ,216.64,60.66,216.64,60.66,1054.02,-932.7
2018-02-01,2018,02,costruction_tools_garden,7,7,SP,2245.01,628.6,320.72,89.8,873.85,383.35
2018-02-01,2018,02,costruction_tools_tools,2,2,MG,87.96,24.63,43.98,12.31,66.53,-17.27
2018-02-01,2018,02,costruction_tools_tools,1,1,PB,355.01,99.4,355.01,99.4,99.4,
2018-02-01,2018,02,costruction_tools_tools,2,2,PR,236.25,66.15,118.13,33.08,66.15,
2018-02-01,2018,02,costruction_tools_tools,2,2,RS,653.84,183.08,326.92,91.54,215.05,151.1
2018-02-01,2018,02,costruction_tools_tools,1,1,SC,46.69,13.07,46.69,13.07,13.07,
2018-02-01,2018,02,costruction_tools_tools,3,3,SP,253.45,70.97,84.48,23.66,70.97,
2018-02-01,2018,02,diapers_and_hygiene,1,1,SP,603.04,168.85,603.04,168.85,432.68,-94.98
2018-02-01,2018,02,drinks,1,1,AM,83.16,23.28,83.16,23.28,23.28,
2018-02-01,2018,02,drinks,2,2,DF,127.2,35.62,63.6,17.81,35.62,
2018-02-01,2018,02,drinks,1,1,ES,63.6,17.81,63.6,17.81,17.81,
2018-02-01,2018,02,drinks,1,1,MG,34.59,9.69,34.59,9.69,50.37,-31.0
2018-02-01,2018,02,drinks,1,1,MS,63.6,17.81,63.6,17.81,53.42,-17.81
2018-02-01,2018,02,drinks,1,1,PR,63.6,17.81,63.6,17.81,56.24,-20.62
2018-02-01,2018,02,drinks,3,3,RJ,188.8,52.86,62.93,17.62,376.53,-270.8
2018-02-01,2018,02,drinks,2,2,RS,127.2,35.62,63.6,17.81,71.23,0.0
2018-02-01,2018,02,drinks,1,1,SC,63.6,17.81,63.6,17.81,38.43,-2.81
2018-02-01,2018,02,drinks,14,14,SP,2296.1,642.91,164.01,45.92,1111.66,174.16
2018-02-01,2018,02,dvds_blu_ray,1,1,RJ,42.53,11.91,42.53,11.91,11.91,
2018-02-01,2018,02,electronics,1,1,AC,39.03,10.93,39.03,10.93,10.93,
2018-02-01,2018,02,electronics,4,4,AL,195.28,54.68,48.82,13.67,66.73,42.62
2018-02-01,2018,02,electronics,11,11,BA,1059.17,296.57,96.29,26.96,688.28,-95.14
2018-02-01,2018,02,electronics,6,6,CE,279.19,78.17,46.53,13.03,188.96,-32.61
2018-02-01,2018,02,electronics,6,6,DF,193.38,54.15,32.23,9.02,225.57,-117.28
2018-02-01,2018,02,electronics,6,6,ES,281.22,78.74,46.87,13.12,353.21,-195.73
2018-02-01,2018,02,electronics,7,7,GO,404.67,113.31,57.81,16.19,154.22,72.4
2018-02-01,2018,02,electronics,5,5,MA,239.44,67.04,47.89,13.41,76.79,57.3
2018-02-01,2018,02,electronics,32,32,MG,6531.69,1828.87,204.12,57.15,3060.9,596.84
2018-02-01,2018,02,electronics,4,4,MS,128.69,36.03,32.17,9.01,102.55,-30.48
2018-02-01,2018,02,electronics,5,5,MT,482.69,135.15,96.54,27.03,158.45,111.85
2018-02-01,2018,02,electronics,1,1,PA,30.93,8.66,30.93,8.66,262.59,-245.27
2018-02-01,2018,02,electronics,1,1,PB,47.8,13.38,47.8,13.38,562.06,-535.29
2018-02-01,2018,02,electronics,3,3,PE,289.07,80.94,96.36,26.98,107.94,53.94
2018-02-01,2018,02,electronics,4,4,PI,208.51,58.38,52.13,14.6,85.29,31.48
2018-02-01,2018,02,electronics,20,20,PR,2001.18,560.33,100.06,28.02,966.05,154.61
2018-02-01,2018,02,electronics,61,61,RJ,5268.17,1475.09,86.36,24.18,2801.34,148.84
2018-02-01,2018,02,electronics,2,2,RN,115.33,32.29,57.66,16.15,63.38,1.2
2018-02-01,2018,02,electronics,1,1,RO,62.28,17.44,62.28,17.44,30.82,4.05
2018-02-01,2018,02,electronics,12,12,RS,619.82,173.55,51.65,14.46,508.35,-161.25
2018-02-01,2018,02,electronics,10,10,SC,603.9,169.09,60.39,16.91,356.93,-18.75
2018-02-01,2018,02,electronics,3,3,SE,523.36,146.54,174.45,48.85,228.5,64.58
2018-02-01,2018,02,electronics,96,96,SP,6374.04,1784.73,66.4,18.59,3539.54,29.92
2018-02-01,2018,02,fashio_female_clothing,1,1,MG,45.09,12.63,45.09,12.63,12.63,
2018-02-01,2018,02,fashion_bags_accessories,2,2,BA,461.67,129.27,230.84,64.63,369.92,-111.38
2018-02-01,2018,02,fashion_bags_accessories,2,2,CE,401.26,112.35,200.63,56.18,166.39,58.32
2018-02-01,2018,02,fashion_bags_accessories,2,2,DF,146.33,40.97,73.17,20.49,67.1,14.85
2018-02-01,2018,02,fashion_bags_accessories,4,4,ES,288.28,80.72,72.07,20.18,187.25,-25.81
2018-02-01,2018,02,fashion_bags_accessories,1,1,GO,207.67,58.15,207.67,58.15,136.6,-20.3
2018-02-01,2018,02,fashion_bags_accessories,1,1,MA,212.12,59.39,212.12,59.39,119.03,-0.24
2018-02-01,2018,02,fashion_bags_accessories,11,11,MG,2300.58,644.16,209.14,58.56,1072.57,215.75
2018-02-01,2018,02,fashion_bags_accessories,1,1,MS,53.01,14.84,53.01,14.84,40.35,-10.66
2018-02-01,2018,02,fashion_bags_accessories,2,2,MT,121.22,33.94,60.61,16.97,33.94,
2018-02-01,2018,02,fashion_bags_accessories,3,3,PA,217.27,60.84,72.42,20.28,81.29,40.38
2018-02-01,2018,02,fashion_bags_accessories,1,1,PE,55.63,15.58,55.63,15.58,58.47,-27.32
2018-02-01,2018,02,fashion_bags_accessories,9,9,PR,602.8,168.78,66.98,18.75,334.09,3.48
2018-02-01,2018,02,fashion_bags_accessories,17,17,RJ,3948.74,1105.65,232.28,65.04,1550.3,661.0
2018-02-01,2018,02,fashion_bags_accessories,1,1,RO,122.49,34.3,122.49,34.3,34.3,
2018-02-01,2018,02,fashion_bags_accessories,2,2,RS,76.4,21.39,38.2,10.7,96.75,-53.96
2018-02-01,2018,02,fashion_bags_accessories,6,6,SC,824.85,230.96,137.47,38.49,442.75,19.17
2018-02-01,2018,02,fashion_bags_accessories,37,37,SP,3735.08,1045.82,100.95,28.27,2130.09,-38.44
2018-02-01,2018,02,fashion_male_clothing,1,1,ES,178.5,49.98,178.5,49.98,49.98,
2018-02-01,2018,02,fashion_male_clothing,1,1,RJ,64.09,17.95,64.09,17.95,17.95,
2018-02-01,2018,02,fashion_male_clothing,1,1,SP,204.27,57.2,204.27,57.2,77.54,36.85
2018-02-01,2018,02,fashion_shoes,3,3,MG,281.19,78.73,93.73,26.24,120.57,36.89
2018-02-01,2018,02,fashion_shoes,1,1,PA,229.5,64.26,229.5,64.26,64.26,
2018-02-01,2018,02,fashion_shoes,2,2,PE,301.3,84.36,150.65,42.18,84.36,
2018-02-01,2018,02,fashion_shoes,2,2,RJ,249.67,69.91,124.84,34.95,69.91,
2018-02-01,2018,02,fashion_shoes,2,2,SP,277.86,77.8,138.93,38.9,98.23,57.37
2018-02-01,2018,02,fashion_underwear_beach,1,1,BA,76.76,21.49,76.76,21.49,69.8,-26.82
2018-02-01,2018,02,fashion_underwear_beach,1,1,DF,75.07,21.02,75.07,21.02,21.02,
2018-02-01,2018,02,fashion_underwear_beach,1,1,MG,65.0,18.2,65.0,18.2,87.05,-50.65
2018-02-01,2018,02,fashion_underwear_beach,1,1,RJ,65.0,18.2,65.0,18.2,18.2,
2018-02-01,2018,02,fashion_underwear_beach,2,2,SC,161.71,45.28,80.85,22.64,45.28,
2018-02-01,2018,02,fashion_underwear_beach,1,1,SP,61.75,17.29,61.75,17.29,121.72,-87.14
2018-02-01,2018,02,fixed_telephony,1,1,BA,6716.48,1880.61,6716.48,1880.61,1892.85,1868.38
2018-02-01,2018,02,fixed_telephony,1,1,MG,307.79,86.18,307.79,86.18,86.18,
2018-02-01,2018,02,fixed_telephony,1,1,PB,38.14,10.68,38.14,10.68,413.07,-391.71
2018-02-01,2018,02,fixed_telephony,2,2,RJ,1537.87,430.6,768.94,215.3,439.59,421.62
2018-02-01,2018,02,fixed_telephony,5,5,SP,1185.28,331.88,237.06,66.38,608.02,55.73
2018-02-01,2018,02,flowers,1,1,GO,41.1,11.51,41.1,11.51,11.51,
2018-02-01,2018,02,flowers,3,3,SP,146.6,41.05,48.87,13.68,78.51,3.58
2018-02-01,2018,02,food,1,1,BA,299.76,83.93,299.76,83.93,83.93,
2018-02-01,2018,02,food,2,2,DF,78.09,21.87,39.05,10.93,21.87,
2018-02-01,2018,02,food,1,1,ES,43.0,12.04,43.0,12.04,12.04,
2018-02-01,2018,02,food,1,1,GO,43.0,12.04,43.0,12.04,96.12,-72.04
2018-02-01,2018,02,food,2,2,MG,108.51,30.38,54.26,15.19,30.38,
2018-02-01,2018,02,food,1,1,MT,59.41,16.63,59.41,16.63,16.63,
2018-02-01,2018,02,food,1,1,PR,43.0,12.04,43.0,12.04,26.87,-2.79
2018-02-01,2018,02,food,4,4,RJ,343.97,96.31,85.99,24.08,132.16,60.47
2018-02-01,2018,02,food,2,2,RS,118.07,33.06,59.03,16.53,33.06,
2018-02-01,2018,02,food,2,2,SC,371.11,103.91,185.55,51.96,134.07,73.75
2018-02-01,2018,02,food,14,14,SP,2272.23,636.22,162.3,45.44,815.62,456.83
2018-02-01,2018,02,food_drink,1,1,ES,55.01,15.4,55.01,15.4,31.56,-0.76
2018-02-01,2018,02,food_drink,2,2,PR,133.9,37.49,66.95,18.75,52.22,22.77
2018-02-01,2018,02,food_drink,3,3,RJ,197.17,55.21,65.72,18.4,83.35,27.06
2018-02-01,2018,02,food_drink,15,15,SP,1190.42,333.32,79.36,22.22,368.56,298.08
2018-02-01,2018,02,furniture_bedroom,1,1,MG,244.85,68.56,244.85,68.56,68.56,
2018-02-01,2018,02,furniture_bedroom,1,1,MS,224.71,62.92,224.71,62.92,62.92,
2018-02-01,2018,02,furniture_bedroom,2,2,RN,488.08,136.66,244.04,68.33,136.66,
2018-02-01,2018,02,furniture_bedroom,3,3,SP,541.22,151.54,180.41,50.51,394.27,-91.19
2018-02-01,2018,02,furniture_decor,1,1,AC,106.4,29.79,106.4,29.79,69.36,-9.78
2018-02-01,2018,02,furniture_decor,1,1,AL,89.08,24.94,89.08,24.94,380.41,-330.52
2018-02-01,2018,02,furniture_decor,9,9,BA,1616.56,452.64,179.62,50.29,1230.73,-325.46
2018-02-01,2018,02,furniture_decor,3,3,CE,986.33,276.17,328.78,92.06,768.06,-215.71
2018-02-01,2018,02,furniture_decor,10,10,DF,1308.88,366.49,130.89,36.65,742.04,-9.06
2018-02-01,2018,02,furniture_decor,3,3,ES,683.03,191.25,227.68,63.75,428.71,-46.21
2018-02-01,2018,02,furniture_decor,5,5,GO,561.33,157.17,112.27,31.43,909.25,-594.91
2018-02-01,2018,02,furniture_decor,3,3,MA,654.83,183.35,218.28,61.12,392.08,-25.38
2018-02-01,2018,02,furniture_decor,43,43,MG,8033.84,2249.48,186.83,52.31,6001.17,-1502.22
2018-02-01,2018,02,furniture_decor,6,6,MS,2189.31,613.01,364.88,102.17,775.75,450.26
2018-02-01,2018,02,furniture_decor,2,2,MT,383.37,107.34,191.69,53.67,335.07,-120.38
2018-02-01,2018,02,furniture_decor,5,5,PA,1231.48,344.81,246.3,68.96,821.73,-132.1
2018-02-01,2018,02,furniture_decor,1,1,PB,144.45,40.45,144.45,40.45,164.1,-83.21
2018-02-01,2018,02,furniture_decor,5,5,PE,1411.69,395.27,282.34,79.05,813.68,-23.14
2018-02-01,2018,02,furniture_decor,1,1,PI,295.56,82.76,295.56,82.76,183.89,-18.38
2018-02-01,2018,02,furniture_decor,18,18,PR,3091.91,865.73,171.77,48.1,2212.66,-481.19
2018-02-01,2018,02,furniture_decor,59,59,RJ,11920.26,3337.67,202.04,56.57,6607.59,67.76
2018-02-01,2018,02,furniture_decor,22,22,RS,3865.49,1082.34,175.7,49.2,3069.45,-904.77
2018-02-01,2018,02,furniture_decor,10,10,SC,2080.48,582.53,208.05,58.25,1632.27,-467.21
2018-02-01,2018,02,furniture_decor,134,134,SP,25332.71,7093.16,189.05,52.93,19223.36,-5037.04
2018-02-01,2018,02,furniture_decor,1,1,TO,65.29,18.28,65.29,18.28,18.28,
2018-02-01,2018,02,furniture_living_room,2,2,BA,305.22,85.46,152.61,42.73,100.92,70.0
2018-02-01,2018,02,furniture_living_room,1,1,MA,6273.99,1756.72,6273.99,1756.72,1756.72,
2018-02-01,2018,02,furniture_living_room,1,1,MG,354.35,99.22,354.35,99.22,154.56,43.87
2018-02-01,2018,02,furniture_living_room,1,1,MS,184.96,51.79,184.96,51.79,51.79,
2018-02-01,2018,02,furniture_living_room,2,2,MT,400.11,112.03,200.06,56.02,112.03,
2018-02-01,2018,02,furniture_living_room,5,5,RJ,5408.7,1514.44,1081.74,302.89,1807.68,1221.19
2018-02-01,2018,02,furniture_living_room,1,1,SC,609.06,170.54,609.06,170.54,193.7,147.37
2018-02-01,2018,02,furniture_living_room,6,6,SP,494.55,138.47,82.42,23.08,534.12,-257.17
2018-02-01,2018,02,furniture_mattress_and_upholstery,1,1,RJ,137.35,38.46,137.35,38.46,38.46,
2018-02-01,2018,02,furniture_mattress_and_upholstery,1,1,SC,113.2,31.7,113.2,31.7,70.15,-6.76
2018-02-01,2018,02,furniture_mattress_and_upholstery,4,4,SP,440.93,123.46,110.23,30.87,402.26,-155.34
2018-02-01,2018,02,garden_tools,1,1,AL,260.42,72.92,260.42,72.92,97.5,48.33
2018-02-01,2018,02,garden_tools,7,7,BA,1143.77,320.26,163.4,45.75,1278.93,-638.41
2018-02-01,2018,02,garden_tools,2,2,CE,443.53,124.19,221.76,62.09,165.38,82.99
2018-02-01,2018,02,garden_tools,6,6,DF,548.91,153.69,91.48,25.62,187.57,119.81
2018-02-01,2018,02,garden_tools,7,7,ES,927.21,259.62,132.46,37.09,364.12,155.12
2018-02-01,2018,02,garden_tools,10,10,GO,3859.22,1080.58,385.92,108.06,1200.44,960.73
2018-02-01,2018,02,garden_tools,1,1,MA,271.83,76.11,271.83,76.11,100.7,51.53
2018-02-01,2018,02,garden_tools,36,36,MG,7277.82,2037.79,202.16,56.61,3895.11,180.47
2018-02-01,2018,02,garden_tools,1,1,MT,69.49,19.46,69.49,19.46,189.17,-150.25
2018-02-01,2018,02,garden_tools,1,1,PA,389.01,108.92,389.01,108.92,130.94,86.9
2018-02-01,2018,02,garden_tools,2,2,PB,430.25,120.47,215.13,60.24,145.05,95.89
2018-02-01,2018,02,garden_tools,4,4,PE,292.73,81.96,73.18,20.49,141.95,21.98
2018-02-01,2018,02,garden_tools,2,2,PI,321.59,90.05,160.79,45.02,90.05,
2018-02-01,2018,02,garden_tools,11,11,PR,1137.09,318.39,103.37,28.94,825.54,-188.76
2018-02-01,2018,02,garden_tools,36,36,RJ,7606.63,2129.86,211.3,59.16,3910.2,349.51
2018-02-01,2018,02,garden_tools,1,1,RO,147.13,41.2,147.13,41.2,41.2,
2018-02-01,2018,02,garden_tools,1,1,RR,63.34,17.74,63.34,17.74,17.74,
2018-02-01,2018,02,garden_tools,17,17,RS,5786.42,1620.2,340.38,95.31,2754.4,485.99
2018-02-01,2018,02,garden_tools,11,11,SC,2416.95,676.75,219.72,61.52,1372.52,-19.03
2018-02-01,2018,02,garden_tools,1,1,SE,1610.24,450.87,1610.24,450.87,500.04,401.7
2018-02-01,2018,02,garden_tools,72,72,SP,12824.91,3590.97,178.12,49.87,6308.56,873.39
2018-02-01,2018,02,garden_tools,2,2,TO,189.63,53.1,94.81,26.55,53.1,
2018-02-01,2018,02,health_beauty,3,3,AL,325.42,91.12,108.47,30.37,290.49,-108.25
2018-02-01,2018,02,health_beauty,17,17,BA,2783.36,779.34,163.73,45.84,2030.01,-471.33
2018-02-01,2018,02,health_beauty,14,14,CE,4645.2,1300.66,331.8,92.9,2142.24,459.07
2018-02-01,2018,02,health_beauty,14,14,DF,3747.38,1049.27,267.67,74.95,1374.46,724.07
2018-02-01,2018,02,health_beauty,10,10,ES,1405.65,393.58,140.56,39.36,627.15,160.01
2018-02-01,2018,02,health_beauty,16,16,GO,3154.12,883.15,197.13,55.2,1445.53,320.78
2018-02-01,2018,02,health_beauty,9,9,MA,2391.96,669.75,265.77,74.42,1578.47,-238.97
2018-02-01,2018,02,health_beauty,78,78,MG,18515.59,5184.37,237.38,66.47,7725.35,2643.38
2018-02-01,2018,02,health_beauty,4,4,MS,319.65,89.5,79.91,22.38,447.45,-268.44
2018-02-01,2018,02,health_beauty,7,7,MT,1353.84,379.08,193.41,54.15,916.22,-158.07
2018-02-01,2018,02,health_beauty,7,7,PA,1142.31,319.85,163.19,45.69,467.47,172.23
2018-02-01,2018,02,health_beauty,3,3,PB,480.75,134.61,160.25,44.87,394.41,-125.19
2018-02-01,2018,02,health_beauty,19,19,PE,5347.99,1497.44,281.47,78.81,2385.7,609.18
2018-02-01,2018,02,health_beauty,4,4,PI,1528.64,428.02,382.16,107.0,593.07,262.96
2018-02-01,2018,02,health_beauty,22,22,PR,7821.27,2189.96,355.51,99.54,3633.87,746.05
2018-02-01,2018,02,health_beauty,78,78,RJ,13642.78,3819.98,174.91,48.97,6450.11,1189.85
2018-02-01,2018,02,health_beauty,1,1,RN,227.3,63.64,227.3,63.64,367.71,-240.42
2018-02-01,2018,02,health_beauty,2,2,RO,455.09,127.43,227.55,63.71,216.76,38.09
2018-02-01,2018,02,health_beauty,32,32,RS,5709.34,1598.62,178.42,49.96,2780.71,416.52
2018-02-01,2018,02,health_beauty,20,20,SC,3015.44,844.32,150.77,42.22,1758.84,-70.19
2018-02-01,2018,02,health_beauty,3,3,SE,459.22,128.58,153.07,42.86,369.65,-112.48
2018-02-01,2018,02,health_beauty,241,241,SP,36125.94,10115.26,149.9,41.97,20114.17,116.35
2018-02-01,2018,02,health_beauty,3,3,TO,255.46,71.53,85.15,23.84,208.95,-65.89
2018-02-01,2018,02,home_appliances,4,4,BA,369.76,103.53,92.44,25.88,121.56,85.51
2018-02-01,2018,02,home_appliances,1,1,GO,77.67,21.75,77.67,21.75,21.75,
2018-02-01,2018,02,home_appliances,8,8,MG,661.43,185.2,82.68,23.15,364.13,6.27
2018-02-01,2018,02,home_appliances,2,2,MT,402.45,112.69,201.23,56.34,112.69,
2018-02-01,2018,02,home_appliances,1,1,PA,51.78,14.5,51.78,14.5,14.5,
2018-02-01,2018,02,home_appliances,7,7,RJ,524.84,146.96,74.98,20.99,255.4,38.51
2018-02-01,2018,02,home_appliances,2,2,RS,263.6,73.81,131.8,36.9,93.14,54.47
2018-02-01,2018,02,home_appliances,1,1,SC,346.96,97.15,346.96,97.15,105.3,89.0
2018-02-01,2018,02,home_appliances,22,22,SP,3806.6,1065.85,173.03,48.45,1303.22,828.48
2018-02-01,2018,02,home_appliances_2,1,1,AM,592.49,165.9,592.49,165.9,165.9,
2018-02-01,2018,02,home_appliances_2,1,1,MG,273.58,76.6,273.58,76.6,297.39,-144.19
2018-02-01,2018,02,home_appliances_2,3,3,PR,1898.56,531.6,632.85,177.2,844.65,218.54
2018-02-01,2018,02,home_appliances_2,3,3,RJ,905.57,253.56,301.86,84.52,856.38,-349.26
2018-02-01,2018,02,home_appliances_2,1,1,RN,839.28,235.0,839.28,235.0,235.0,
2018-02-01,2018,02,home_appliances_2,1,1,RS,1635.51,457.94,1635.51,457.94,457.94,
2018-02-01,2018,02,home_appliances_2,1,1,SC,268.13,75.08,268.13,75.08,75.08,
2018-02-01,2018,02,home_appliances_2,10,10,SP,3573.62,1000.61,357.36,100.06,2104.64,-103.42
2018-02-01,2018,02,home_comfort_2,1,1,GO,112.0,31.36,112.0,31.36,31.36,
2018-02-01,2018,02,home_comfort_2,1,1,MG,28.0,7.84,28.0,7.84,7.84,
2018-02-01,2018,02,home_confort,1,1,GO,104.76,29.33,104.76,29.33,105.38,-46.71
2018-02-01,2018,02,home_confort,3,3,MG,464.29,130.0,154.76,43.33,401.63,-141.62
2018-02-01,2018,02,home_confort,1,1,PE,115.91,32.45,115.91,32.45,32.45,
2018-02-01,2018,02,home_confort,4,4,RJ,574.78,160.94,143.69,40.23,160.94,
2018-02-01,2018,02,home_confort,1,1,RS,241.37,67.58,241.37,67.58,151.11,-15.95
2018-02-01,2018,02,home_confort,10,10,SP,2351.25,658.35,235.13,65.84,992.96,323.74
2018-02-01,2018,02,home_construction,1,1,BA,113.44,31.76,113.44,31.76,707.31,-643.79
2018-02-01,2018,02,home_construction,1,1,DF,89.75,25.13,89.75,25.13,25.13,
2018-02-01,2018,02,home_construction,2,2,ES,107.47,30.09,53.73,15.05,91.8,-31.62
2018-02-01,2018,02,home_construction,4,4,MG,622.96,174.43,155.74,43.61,322.11,26.75
2018-02-01,2018,02,home_construction,1,1,PB,66.2,18.54,66.2,18.54,18.54,
2018-02-01,2018,02,home_construction,6,6,RJ,2061.82,577.31,343.64,96.22,638.91,515.71
2018-02-01,2018,02,home_construction,4,4,RS,1427.68,399.75,356.92,99.94,631.95,167.55
2018-02-01,2018,02,home_construction,13,13,SP,3765.42,1054.32,289.65,81.1,2052.95,55.69
2018-02-01,2018,02,housewares,1,1,AC,153.79,43.06,153.79,43.06,43.06,
2018-02-01,2018,02,housewares,2,2,AL,138.72,38.84,69.36,19.42,38.84,
2018-02-01,2018,02,housewares,10,10,BA,1699.41,475.83,169.94,47.58,795.84,155.83
2018-02-01,2018,02,housewares,4,4,CE,748.02,209.45,187.0,52.36,2425.46,-2006.57
2018-02-01,2018,02,housewares,5,5,DF,486.17,136.13,97.23,27.23,379.62,-107.36
